Age,EmployeeNumber,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PercentSalaryHike,Attrition Flag,Age Group,Income Group,Tenure Group,Salary Hike Group
27,224,No,Research & Development,3,3,Medical,3,Male,2,1,Research Scientist,3,Divorced,2566,1,Yes,4,1,2,1,1,0,1,15,0,Young,Low,Early,Medium
50,226,No,Research & Development,11,3,Life Sciences,3,Female,3,5,Manager,2,Single,19926,3,No,2,21,3,5,4,4,4,15,0,Senior,High,Mid,Medium
41,227,No,Research & Development,14,3,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2451,4,No,1,13,3,9,8,1,8,12,0,Mid,Low,Long,Low
30,228,No,Sales,5,3,Life Sciences,2,Female,3,3,Sales Executive,4,Married,9419,2,No,3,12,3,10,9,7,4,12,0,Mid,Medium,Long,Low
38,230,No,Sales,1,4,Life Sciences,1,Female,2,2,Sales Executive,4,Single,8686,4,No,3,12,4,8,3,0,7,22,0,Mid,Medium,Long,High
32,231,No,Research & Development,6,5,Life Sciences,3,Male,3,1,Research Scientist,3,Single,3038,3,No,1,8,3,5,4,1,4,20,0,Mid,Low,Mid,High
27,233,No,Research & Development,17,3,Technical Degree,3,Male,3,1,Research Scientist,2,Married,3058,0,Yes,4,6,2,5,2,1,1,16,0,Young,Low,Mid,Medium
19,235,Yes,Sales,1,1,Technical Degree,3,Female,1,1,Sales Representative,1,Single,2325,0,No,1,1,4,0,0,0,0,21,1,Young,Low,Early,High
36,238,No,Research & Development,3,2,Medical,4,Male,3,1,Laboratory Technician,2,Single,2088,4,No,3,13,2,8,7,7,2,12,0,Mid,Low,Long,Low
30,239,No,Research & Development,9,3,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,3,12,3,12,9,6,10,11,0,Mid,Low,Long,Low
45,240,No,Sales,4,2,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,1,9,4,5,4,0,3,11,0,Senior,Medium,Mid,Low
56,241,No,Research & Development,8,3,Life Sciences,3,Female,3,1,Research Scientist,1,Divorced,4257,4,Yes,3,19,3,2,2,2,2,18,0,Senior,Low,Early,High
33,242,No,Research & Development,2,3,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,0,No,1,4,4,3,1,0,2,14,0,Mid,Low,Mid,Medium
19,243,Yes,Research & Development,2,3,Life Sciences,2,Male,2,1,Laboratory Technician,4,Single,1102,1,No,3,1,2,1,0,1,0,22,1,Young,Low,Early,High
46,244,No,Sales,1,2,Marketing,2,Female,3,3,Sales Executive,1,Divorced,10453,1,No,3,24,3,24,13,15,7,25,0,Senior,High,Long,High
38,245,No,Research & Development,9,2,Life Sciences,3,Female,3,1,Laboratory Technician,4,Single,2288,1,No,3,2,3,2,2,2,1,12,0,Mid,Low,Early,Low
31,246,No,Research & Development,12,1,Medical,3,Female,3,1,Research Scientist,4,Married,3929,8,Yes,3,7,3,4,2,0,2,23,0,Mid,Low,Mid,High
34,247,No,Research & Development,27,2,Medical,4,Female,3,1,Research Scientist,2,Single,2311,2,No,4,9,3,3,2,1,2,15,0,Mid,Low,Mid,Medium
41,248,Yes,Sales,20,2,Marketing,2,Female,3,1,Sales Representative,2,Single,3140,1,Yes,4,4,2,4,3,0,2,22,1,Mid,Low,Mid,High
50,249,No,Research & Development,1,3,Medical,3,Male,2,1,Laboratory Technician,3,Married,3690,2,No,4,5,2,3,2,0,2,15,0,Senior,Low,Mid,Medium
53,250,No,Research & Development,13,2,Medical,4,Female,4,2,Manufacturing Director,1,Divorced,4450,1,No,3,5,3,4,2,1,3,11,0,Senior,Low,Mid,Low
33,252,No,Research & Development,14,3,Medical,4,Female,3,1,Research Scientist,2,Married,2756,1,No,4,8,3,8,7,1,6,13,0,Mid,Low,Long,Medium
40,253,No,Research & Development,4,1,Medical,4,Female,3,5,Manager,3,Married,19033,1,No,2,21,3,20,8,9,9,14,0,Mid,High,Long,Medium
55,254,No,Research & Development,14,4,Medical,3,Male,4,5,Research Director,2,Single,18722,8,No,4,36,3,24,15,2,15,11,0,Senior,High,Long,Low
34,256,No,Research & Development,2,1,Life Sciences,4,Male,2,2,Manufacturing Director,3,Married,9547,1,No,3,10,2,10,9,1,9,17,0,Mid,Medium,Long,Medium
51,258,No,Research & Development,3,3,Medical,4,Female,3,4,Healthcare Representative,2,Single,13734,3,No,3,21,3,7,7,1,0,18,0,Senior,High,Long,High
52,259,No,Research & Development,1,4,Life Sciences,3,Male,2,5,Manager,3,Married,19999,0,No,1,34,3,33,18,11,9,14,0,Senior,High,Long,Medium
27,260,No,Research & Development,9,3,Medical,4,Female,3,1,Research Scientist,2,Single,2279,1,No,4,7,2,7,7,0,3,16,0,Young,Low,Long,Medium
35,261,Yes,Research & Development,23,2,Life Sciences,2,Male,2,2,Manufacturing Director,3,Married,5916,3,Yes,1,8,3,1,0,0,1,13,1,Mid,Medium,Early,Medium
43,262,No,Research & Development,7,3,Medical,4,Male,4,1,Research Scientist,4,Divorced,2089,4,No,4,7,4,5,4,2,2,14,0,Mid,Low,Mid,Medium
45,264,No,Research & Development,2,2,Medical,1,Male,2,4,Manager,4,Married,16792,9,No,4,22,3,20,8,11,8,23,0,Senior,High,Long,High
37,267,No,Research & Development,21,3,Life Sciences,2,Male,4,1,Research Scientist,1,Married,3564,1,Yes,1,8,2,8,7,1,7,12,0,Mid,Low,Long,Low
35,269,No,Research & Development,2,3,Medical,2,Female,3,2,Laboratory Technician,2,Single,4425,5,No,4,10,3,6,2,1,2,11,0,Mid,Low,Mid,Low
42,270,No,Research & Development,21,2,Medical,3,Female,3,2,Manufacturing Director,3,Divorced,5265,2,No,2,11,3,5,3,0,2,16,0,Mid,Medium,Mid,Medium
38,271,No,Research & Development,2,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,6553,9,No,2,14,3,1,0,0,0,14,0,Mid,Medium,Early,Medium
38,273,No,Research & Development,29,3,Technical Degree,4,Male,3,2,Manufacturing Director,4,Married,6261,3,No,1,9,1,7,7,1,7,18,0,Mid,Medium,Long,High
27,274,No,Research & Development,1,1,Technical Degree,3,Male,2,2,Manufacturing Director,1,Married,4298,5,No,3,6,3,2,2,2,0,19,0,Young,Low,Early,High
49,275,No,Research & Development,18,4,Life Sciences,4,Male,3,2,Manufacturing Director,4,Divorced,6804,1,Yes,1,7,3,7,7,1,7,15,0,Senior,Medium,Long,Medium
34,277,No,Research & Development,10,4,Medical,4,Male,3,1,Research Scientist,3,Divorced,3815,1,Yes,4,5,4,5,3,2,0,17,0,Mid,Low,Mid,Medium
40,281,No,Research & Development,19,2,Medical,3,Male,3,2,Laboratory Technician,4,Married,2741,8,Yes,3,15,4,7,2,3,7,15,0,Mid,Low,Long,Medium
38,282,Yes,Research & Development,29,1,Medical,2,Male,3,2,Healthcare Representative,1,Married,6673,7,Yes,2,17,3,1,0,0,0,19,1,Mid,Medium,Early,High
29,283,Yes,Sales,27,3,Marketing,2,Female,3,3,Sales Executive,4,Married,7639,1,No,4,10,2,10,4,1,9,22,1,Young,Medium,Long,High
22,284,No,Research & Development,5,3,Life Sciences,4,Male,4,1,Research Scientist,2,Divorced,2328,1,Yes,1,4,2,4,2,2,2,16,0,Young,Low,Mid,Medium
36,286,No,Research & Development,18,1,Medical,2,Female,3,1,Laboratory Technician,4,Single,2153,1,No,1,8,3,8,1,1,7,13,0,Mid,Low,Long,Medium
40,287,No,Research & Development,9,5,Life Sciences,4,Male,2,2,Healthcare Representative,4,Married,4876,9,No,4,5,1,3,2,0,2,14,0,Mid,Low,Mid,Medium
46,288,No,Research & Development,1,4,Medical,4,Male,3,3,Healthcare Representative,1,Divorced,9396,7,No,3,17,3,4,2,0,3,16,0,Senior,Medium,Mid,Medium
32,291,Yes,Sales,4,4,Medical,4,Male,1,3,Sales Executive,4,Married,10400,1,No,3,14,2,14,8,9,8,11,1,Mid,High,Long,Low
30,292,No,Research & Development,1,1,Life Sciences,3,Male,2,3,Manufacturing Director,3,Single,8474,1,No,3,12,3,11,8,5,8,22,0,Mid,Medium,Long,High
27,293,No,Sales,20,3,Life Sciences,4,Female,3,2,Sales Executive,3,Single,9981,1,No,4,7,3,7,7,0,7,14,0,Young,Medium,Long,Medium
51,296,No,Research & Development,8,4,Life Sciences,2,Male,2,3,Research Director,2,Married,12490,5,No,4,16,1,10,9,4,7,16,0,Senior,High,Long,Medium
30,297,Yes,Research & Development,3,3,Technical Degree,4,Female,3,1,Research Scientist,1,Single,2657,5,Yes,3,8,3,5,2,0,4,11,1,Mid,Low,Mid,Low
41,298,No,Sales,6,3,Life Sciences,4,Female,3,3,Manager,4,Single,13591,3,Yes,3,16,3,1,0,0,0,18,0,Mid,High,Early,High
30,299,Yes,Sales,26,4,Marketing,3,Female,2,2,Sales Executive,1,Single,6696,5,No,3,9,2,6,3,0,1,15,1,Mid,Medium,Mid,Medium
29,300,Yes,Research & Development,1,3,Technical Degree,3,Male,3,1,Research Scientist,3,Single,2058,0,No,4,7,2,6,2,1,5,14,1,Young,Low,Mid,Medium
45,302,No,Sales,6,3,Medical,4,Female,2,3,Sales Executive,4,Single,8865,6,No,4,23,3,19,7,12,8,12,0,Senior,Medium,Long,Low
54,303,No,Sales,3,3,Marketing,4,Female,3,2,Sales Executive,1,Married,5940,2,No,4,16,3,6,2,0,5,14,0,Senior,Medium,Mid,Medium
36,304,No,Research & Development,5,2,Life Sciences,4,Male,3,2,Laboratory Technician,2,Single,5914,8,No,4,16,4,13,11,3,7,16,0,Mid,Medium,Long,Medium
33,305,No,Research & Development,4,4,Medical,3,Female,2,1,Research Scientist,2,Married,2622,6,No,4,7,3,3,2,1,1,21,0,Mid,Low,Mid,High
37,306,No,Research & Development,11,3,Other,2,Male,3,3,Research Director,4,Divorced,12185,1,Yes,3,10,3,10,8,0,7,14,0,Mid,High,Long,Medium
38,307,No,Sales,3,3,Life Sciences,1,Male,3,3,Sales Executive,3,Divorced,10609,0,No,3,17,2,16,10,5,13,12,0,Mid,High,Long,Low
31,308,No,Research & Development,1,4,Medical,3,Male,1,2,Manufacturing Director,3,Married,4345,0,No,4,6,3,5,4,1,4,12,0,Mid,Low,Mid,Low
59,309,No,Research & Development,3,3,Life Sciences,3,Male,2,1,Research Scientist,4,Married,2177,3,No,1,7,3,1,0,0,0,17,0,Senior,Low,Early,Medium
37,311,No,Sales,4,4,Marketing,1,Male,3,1,Sales Representative,4,Divorced,2793,4,No,3,13,3,9,8,5,8,17,0,Mid,Low,Long,Medium
29,312,No,Sales,1,1,Medical,2,Female,3,3,Sales Executive,4,Married,7918,1,No,4,11,3,11,10,4,1,14,0,Young,Medium,Long,Medium
35,314,No,Sales,1,3,Marketing,3,Female,3,3,Sales Executive,3,Single,8789,1,No,1,10,4,10,7,0,8,14,0,Mid,Medium,Long,Medium
29,315,Yes,Research & Development,18,1,Medical,3,Male,2,1,Research Scientist,4,Single,2389,1,Yes,3,4,2,4,3,0,1,13,1,Young,Low,Mid,Medium
52,316,No,Research & Development,2,3,Life Sciences,3,Female,2,1,Laboratory Technician,4,Single,3212,7,No,2,6,2,2,2,2,2,15,0,Senior,Low,Early,Medium
42,319,No,Research & Development,4,2,Technical Degree,3,Male,3,5,Manager,4,Married,19232,1,No,4,22,3,22,17,11,15,11,0,Mid,High,Long,Low
59,321,No,Human Resources,6,2,Medical,2,Male,3,1,Human Resources,3,Married,2267,8,No,4,7,2,2,2,2,2,17,0,Senior,Low,Early,Medium
50,323,No,Sales,1,4,Medical,4,Female,3,5,Manager,4,Divorced,19517,3,No,3,32,2,7,0,0,6,11,0,Senior,High,Long,Low
33,325,Yes,Research & Development,14,3,Medical,3,Male,3,1,Laboratory Technician,4,Married,2436,5,Yes,3,8,1,5,4,0,4,13,1,Mid,Low,Mid,Medium
43,327,No,Sales,16,3,Marketing,4,Female,3,4,Manager,4,Married,16064,5,Yes,3,22,3,17,13,1,9,22,0,Mid,High,Long,High
33,328,Yes,Research & Development,2,2,Life Sciences,1,Female,3,1,Laboratory Technician,1,Married,2707,7,No,1,13,4,9,7,1,7,20,1,Mid,Low,Long,High
52,329,No,Sales,2,4,Life Sciences,1,Male,2,5,Manager,3,Single,19068,1,Yes,4,33,4,33,7,15,12,18,0,Senior,High,Long,High
32,330,No,Sales,4,2,Life Sciences,3,Female,3,1,Sales Representative,2,Married,3931,2,No,1,6,3,4,3,1,2,11,0,Mid,Low,Mid,Low
32,331,Yes,Research & Development,1,3,Life Sciences,4,Male,2,1,Laboratory Technician,3,Single,3730,0,Yes,4,4,1,3,2,1,2,14,1,Mid,Low,Mid,Medium
39,332,No,Research & Development,1,4,Medical,3,Female,3,1,Laboratory Technician,3,Divorced,2232,7,No,3,7,3,3,2,1,2,14,0,Mid,Low,Mid,Medium
32,333,No,Sales,26,4,Marketing,3,Male,3,2,Sales Executive,4,Married,4465,0,No,1,4,3,3,2,2,2,18,0,Mid,Low,Mid,High
41,334,No,Research & Development,19,2,Life Sciences,3,Male,3,2,Research Scientist,1,Divorced,3072,2,No,1,17,2,1,0,0,0,16,0,Mid,Low,Early,Medium
40,335,No,Research & Development,24,2,Technical Degree,1,Male,3,2,Research Scientist,4,Divorced,3319,1,No,1,9,3,9,8,4,7,17,0,Mid,Low,Long,Medium
45,336,No,Research & Development,1,3,Other,3,Male,4,5,Manager,4,Married,19202,0,No,3,25,3,24,0,1,7,11,0,Senior,High,Long,Low
31,337,No,Research & Development,3,4,Medical,2,Male,3,3,Research Director,3,Divorced,13675,9,No,1,9,3,2,2,2,2,12,0,Mid,High,Early,Low
33,338,No,Research & Development,5,4,Life Sciences,3,Female,2,1,Research Scientist,4,Married,2911,1,No,3,2,2,2,2,0,2,13,0,Mid,Low,Early,Medium
34,339,No,Research & Development,2,4,Life Sciences,4,Male,2,2,Manufacturing Director,1,Married,5957,6,No,2,13,3,11,9,5,9,13,0,Mid,Medium,Long,Medium
37,340,No,Research & Development,1,2,Medical,3,Female,2,1,Research Scientist,1,Married,3920,2,No,1,17,2,3,1,0,2,14,0,Mid,Low,Mid,Medium
45,341,No,Research & Development,7,4,Life Sciences,1,Male,4,2,Manufacturing Director,3,Married,6434,4,No,4,9,3,3,2,0,2,17,0,Senior,Medium,Mid,Medium
37,342,Yes,Research & Development,10,3,Medical,1,Male,3,3,Manufacturing Director,3,Divorced,10048,6,No,2,17,3,1,0,0,0,11,1,Mid,High,Early,Low
39,343,No,Research & Development,2,4,Technical Degree,3,Female,3,3,Healthcare Representative,3,Single,10938,0,No,4,20,3,19,6,11,8,25,0,Mid,High,Long,High
29,346,No,Research & Development,15,3,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2340,1,No,1,6,3,6,5,1,5,19,0,Young,Low,Mid,High
42,347,No,Research & Development,17,2,Life Sciences,4,Female,4,2,Research Scientist,1,Single,6545,3,Yes,3,10,3,3,2,0,2,13,0,Mid,Medium,Mid,Medium
29,349,No,Sales,20,2,Marketing,4,Male,3,2,Sales Executive,4,Divorced,6931,2,No,4,10,3,3,2,0,2,14,0,Young,Medium,Mid,Medium
25,350,No,Research & Development,1,3,Life Sciences,1,Female,3,2,Manufacturing Director,3,Married,4898,0,No,4,5,3,4,2,1,2,12,0,Young,Low,Mid,Low
42,351,No,Research & Development,2,3,Medical,4,Female,2,1,Laboratory Technician,1,Divorced,2593,0,Yes,3,10,3,9,6,7,8,11,0,Mid,Low,Long,Low
40,352,No,Research & Development,2,2,Medical,1,Male,3,5,Research Director,3,Divorced,19436,0,No,4,22,3,21,7,3,9,19,0,Mid,High,Long,High
51,353,No,Research & Development,1,3,Life Sciences,3,Male,3,1,Research Scientist,4,Married,2723,1,No,2,1,2,1,0,0,0,11,0,Senior,Low,Early,Low
31,355,Yes,Research & Development,29,2,Medical,3,Male,2,1,Laboratory Technician,2,Single,3479,0,No,2,6,4,5,4,1,4,11,1,Mid,Low,Mid,Low
32,359,No,Research & Development,7,3,Life Sciences,2,Male,4,1,Laboratory Technician,2,Married,2794,1,No,3,5,1,5,1,0,3,20,0,Mid,Low,Mid,High
38,361,No,Sales,2,2,Life Sciences,4,Male,2,2,Sales Executive,4,Married,5249,3,No,4,13,3,8,7,7,5,18,0,Mid,Medium,Long,High
32,362,No,Research & Development,2,1,Technical Degree,4,Male,2,2,Laboratory Technician,1,Single,2176,4,No,4,9,3,6,2,0,4,13,0,Mid,Low,Mid,Medium
46,363,No,Sales,2,3,Technical Degree,3,Female,1,4,Manager,2,Married,16872,3,Yes,2,28,2,7,7,7,7,12,0,Senior,High,Long,Low
28,364,Yes,Research & Development,2,4,Life Sciences,1,Male,3,1,Laboratory Technician,3,Single,3485,2,No,3,5,1,0,0,0,0,11,1,Young,Low,Early,Low
29,366,No,Sales,2,3,Medical,1,Male,2,2,Sales Executive,2,Married,6644,2,No,2,10,3,0,0,0,0,19,0,Young,Medium,Early,High
31,367,No,Research & Development,23,3,Medical,2,Male,2,2,Healthcare Representative,4,Married,5582,0,No,2,10,3,9,0,7,8,21,0,Mid,Medium,Long,High
25,369,No,Research & Development,5,2,Life Sciences,2,Male,4,2,Healthcare Representative,1,Divorced,4000,1,No,4,6,3,6,3,1,5,12,0,Young,Low,Mid,Low
45,372,No,Research & Development,20,2,Medical,3,Male,3,4,Healthcare Representative,4,Married,13496,0,Yes,2,21,3,20,7,4,10,14,0,Senior,High,Long,Medium
36,373,No,Research & Development,6,3,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,3210,0,No,3,16,3,15,13,10,11,11,0,Mid,Low,Long,Low
55,374,No,Research & Development,1,3,Medical,4,Male,3,5,Manager,1,Single,19045,0,Yes,3,37,3,36,10,4,13,14,0,Senior,High,Long,Medium
47,376,Yes,Research & Development,29,4,Life Sciences,1,Male,3,3,Manager,2,Married,11849,1,Yes,4,10,2,10,7,9,9,12,1,Senior,High,Long,Low
28,377,No,Research & Development,9,3,Medical,4,Male,3,1,Research Scientist,4,Married,2070,1,No,4,5,2,5,2,0,4,23,0,Young,Low,Mid,High
37,378,No,Sales,6,4,Medical,3,Male,3,2,Sales Executive,4,Married,6502,4,No,2,7,4,5,4,0,1,14,0,Mid,Medium,Mid,Medium
21,379,No,Research & Development,3,2,Medical,4,Male,2,1,Research Scientist,3,Single,3230,1,No,1,3,4,3,2,1,0,17,0,Young,Low,Mid,Medium
37,380,No,Research & Development,1,4,Medical,1,Female,3,3,Research Director,4,Divorced,13603,2,Yes,1,15,3,5,2,0,2,18,0,Mid,High,Mid,High
35,381,No,Research & Development,22,3,Life Sciences,2,Female,4,3,Manager,2,Divorced,11996,7,No,2,10,2,7,7,6,2,18,0,Mid,High,Long,High
38,382,No,Sales,7,2,Medical,1,Female,4,2,Sales Executive,1,Divorced,5605,1,Yes,3,8,3,8,0,7,7,24,0,Mid,Medium,Long,High
26,384,No,Research & Development,1,3,Life Sciences,3,Female,3,2,Manufacturing Director,2,Divorced,6397,1,No,1,6,1,6,5,1,4,20,0,Young,Medium,Mid,High
50,385,No,Research & Development,4,1,Life Sciences,1,Male,3,5,Research Director,2,Divorced,19144,3,No,1,28,2,10,4,1,6,14,0,Senior,High,Long,Medium
53,386,No,Research & Development,3,4,Medical,3,Male,3,4,Research Director,3,Married,17584,3,Yes,4,21,2,5,3,1,3,16,0,Senior,High,Mid,Medium
42,387,No,Sales,1,1,Life Sciences,2,Male,3,2,Sales Executive,3,Married,4907,1,No,3,20,3,20,16,11,6,25,0,Mid,Low,Long,High
29,388,No,Sales,2,2,Life Sciences,2,Male,3,2,Sales Executive,4,Single,4554,1,No,1,10,2,10,7,0,9,18,0,Young,Low,Long,High
55,389,No,Research & Development,20,2,Technical Degree,2,Male,3,2,Laboratory Technician,4,Married,5415,3,Yes,4,12,3,10,7,0,8,19,0,Senior,Medium,Long,High
26,390,No,Research & Development,11,2,Medical,1,Male,3,2,Healthcare Representative,1,Married,4741,1,Yes,3,5,3,5,3,3,3,13,0,Young,Low,Mid,Medium
37,391,No,Research & Development,1,3,Life Sciences,4,Female,3,1,Research Scientist,4,Single,2115,1,No,2,17,3,17,12,5,7,12,0,Mid,Low,Long,Low
44,392,Yes,Research & Development,24,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,Divorced,3161,3,Yes,4,19,1,1,0,0,0,22,1,Mid,Low,Early,High
38,393,No,Research & Development,23,4,Life Sciences,4,Male,3,2,Healthcare Representative,4,Divorced,5745,9,No,2,10,3,2,2,1,2,14,0,Mid,Medium,Early,Medium
26,394,Yes,Research & Development,16,4,Medical,1,Male,3,1,Laboratory Technician,2,Divorced,2373,2,Yes,4,5,3,3,2,0,2,13,1,Young,Low,Mid,Medium
28,395,No,Research & Development,8,2,Life Sciences,4,Female,3,1,Research Scientist,4,Single,3310,1,No,4,5,3,5,3,0,2,21,0,Young,Low,Mid,High
49,396,No,Research & Development,10,4,Life Sciences,3,Female,3,5,Research Director,1,Single,18665,9,Yes,4,22,3,3,2,1,2,11,0,Senior,High,Mid,Low
36,397,No,Research & Development,3,3,Technical Degree,3,Male,3,2,Research Scientist,2,Single,4485,4,No,4,10,3,8,0,7,7,12,0,Mid,Low,Long,Low
31,399,No,Sales,5,3,Marketing,4,Female,3,1,Sales Representative,2,Divorced,2789,1,No,3,2,2,2,2,2,2,11,0,Mid,Low,Early,Low
26,401,Yes,Sales,4,4,Marketing,4,Male,2,2,Sales Executive,4,Single,5828,1,Yes,2,8,3,8,7,7,4,12,1,Young,Medium,Long,Low
37,403,No,Research & Development,9,3,Medical,2,Male,3,1,Research Scientist,4,Married,2326,1,Yes,3,4,2,4,2,1,2,12,0,Mid,Low,Mid,Low
42,404,No,Sales,26,3,Marketing,3,Female,3,4,Sales Executive,2,Married,13525,5,No,4,23,4,20,4,4,8,14,0,Mid,High,Long,Medium
18,405,Yes,Research & Development,3,3,Life Sciences,3,Male,3,1,Laboratory Technician,3,Single,1420,1,No,3,0,3,0,0,0,0,13,1,Young,Low,Early,Medium
35,406,No,Sales,16,3,Marketing,3,Male,3,3,Sales Executive,2,Married,8020,0,No,3,12,2,11,9,6,9,15,0,Mid,Medium,Long,Medium
36,407,No,Research & Development,18,4,Life Sciences,3,Male,4,1,Laboratory Technician,4,Married,3688,4,No,4,4,3,1,0,0,0,18,0,Mid,Low,Early,High
51,408,No,Research & Development,2,3,Medical,4,Male,1,2,Manufacturing Director,2,Divorced,5482,5,No,4,13,3,4,1,1,2,18,0,Senior,Medium,Mid,High
41,410,No,Sales,2,4,Life Sciences,4,Male,3,4,Manager,2,Single,16015,1,No,2,22,3,22,10,0,4,19,0,Mid,High,Long,High
18,411,No,Sales,10,3,Medical,4,Female,2,1,Sales Representative,3,Single,1200,1,No,1,0,3,0,0,0,0,12,0,Young,Low,Early,Low
28,412,No,Research & Development,16,2,Medical,2,Male,4,2,Healthcare Representative,1,Single,5661,0,No,3,9,3,8,3,0,7,19,0,Young,Medium,Long,High
31,416,No,Sales,7,3,Technical Degree,2,Male,4,2,Sales Executive,4,Married,6929,4,No,2,10,2,8,7,7,7,11,0,Mid,Medium,Long,Low
39,417,No,Research & Development,1,3,Medical,3,Male,4,3,Healthcare Representative,4,Divorced,9613,0,No,1,19,2,18,10,3,7,17,0,Mid,Medium,Long,Medium
36,419,No,Research & Development,24,4,Life Sciences,2,Female,3,2,Laboratory Technician,2,Married,5674,7,No,3,11,3,9,8,0,8,15,0,Mid,Medium,Long,Medium
32,420,No,Sales,7,3,Life Sciences,4,Male,2,2,Sales Executive,3,Married,5484,1,No,3,13,2,13,8,4,8,14,0,Mid,Medium,Long,Medium
38,421,No,Research & Development,25,2,Life Sciences,1,Female,2,3,Research Director,2,Married,12061,3,No,3,19,3,10,8,0,1,17,0,Mid,High,Long,Medium
58,422,No,Research & Development,1,4,Life Sciences,4,Male,1,2,Healthcare Representative,3,Divorced,5660,2,Yes,4,12,3,5,3,1,2,13,0,Senior,Medium,Mid,Medium
31,423,No,Research & Development,5,4,Technical Degree,3,Male,3,1,Research Scientist,4,Married,4821,0,Yes,3,6,3,5,2,0,3,12,0,Mid,Low,Mid,Low
31,424,No,Human Resources,2,3,Human Resources,1,Male,2,2,Human Resources,1,Married,6410,3,No,4,9,3,2,2,1,0,12,0,Mid,Medium,Early,Low
45,425,No,Research & Development,7,3,Life Sciences,1,Male,3,3,Laboratory Technician,1,Divorced,5210,1,No,1,24,3,24,9,9,11,18,0,Senior,Medium,Long,High
31,426,No,Research & Development,2,4,Life Sciences,3,Male,3,1,Research Scientist,4,Divorced,2695,0,Yes,2,3,1,2,2,2,2,18,0,Mid,Low,Early,High
33,428,No,Research & Development,5,4,Life Sciences,4,Female,3,3,Manager,2,Married,11878,6,No,2,12,3,10,6,8,8,11,0,Mid,High,Long,Low
39,429,No,Research & Development,10,1,Medical,3,Male,3,4,Manager,1,Married,17068,1,Yes,4,21,3,21,9,11,10,14,0,Mid,High,Long,Medium
43,430,No,Research & Development,10,4,Life Sciences,3,Female,3,1,Laboratory Technician,4,Single,2455,0,No,1,9,3,8,7,1,7,19,0,Mid,Low,Long,High
49,431,No,Research & Development,1,2,Technical Degree,3,Female,2,4,Healthcare Representative,3,Single,13964,7,Yes,4,25,3,7,1,0,7,12,0,Senior,High,Long,Low
52,433,Yes,Research & Development,8,4,Medical,3,Male,2,2,Research Scientist,2,Married,4941,2,No,1,11,2,8,2,7,7,15,1,Senior,Low,Long,Medium
27,434,No,Research & Development,5,3,Life Sciences,3,Female,3,1,Research Scientist,2,Single,2478,1,Yes,2,4,2,4,3,1,2,12,0,Young,Low,Mid,Low
32,436,No,Sales,8,2,Technical Degree,3,Female,2,2,Sales Executive,2,Married,5228,1,Yes,4,13,3,13,12,11,9,11,0,Mid,Medium,Long,Low
27,437,No,Sales,2,3,Life Sciences,4,Male,3,2,Sales Executive,3,Single,4478,1,Yes,1,5,3,5,4,0,4,11,0,Young,Low,Mid,Low
31,438,No,Sales,7,3,Marketing,4,Male,3,2,Sales Executive,4,Divorced,7547,4,No,4,13,3,7,7,1,7,12,0,Mid,Medium,Long,Low
32,439,No,Research & Development,2,4,Medical,1,Female,4,2,Research Scientist,4,Single,5055,7,No,3,10,2,7,7,0,7,16,0,Mid,Medium,Long,Medium
28,440,Yes,Research & Development,2,4,Medical,1,Male,1,1,Research Scientist,4,Married,3464,5,Yes,4,5,2,3,2,2,2,13,1,Young,Low,Mid,Medium
30,441,No,Research & Development,28,2,Medical,4,Female,3,2,Research Scientist,4,Married,5775,1,No,4,11,3,10,8,1,9,13,0,Mid,Medium,Long,Medium
31,442,No,Research & Development,7,2,Life Sciences,3,Female,2,3,Manufacturing Director,3,Married,8943,1,No,1,10,3,10,9,8,9,24,0,Mid,Medium,Long,High
